Log_Date,ATM_ID,Location_Type,Region,Max_Capacity_IDR,Beginning_Cash_IDR,Replenishment_Amount_IDR,Target_Demand_IDR,Actual_Withdrawal_IDR,Ending_Cash_IDR,Is_Stockout,Holding_Cost_IDR,Logistics_Cost_IDR,Stockout_Penalty_Cost_IDR
2025-12-04,ATM-011,Office Building,Jakarta Pusat,800000000,390600000.0,0.0,94800000.0,94800000.0,295800000.0,0,47013.7,0.0,0
2025-12-05,ATM-011,Office Building,Jakarta Pusat,800000000,295800000.0,0.0,94300000.0,94300000.0,201500000.0,0,34061.64,0.0,0
2025-12-06,ATM-011,Office Building,Jakarta Pusat,800000000,201500000.0,0.0,17000000.0,17000000.0,184500000.0,0,26438.36,0.0,0
2025-12-07,ATM-011,Office Building,Jakarta Pusat,800000000,184500000.0,0.0,20200000.0,20200000.0,164300000.0,0,23890.41,0.0,0
2025-12-08,ATM-011,Office Building,Jakarta Pusat,800000000,164300000.0,0.0,86600000.0,86600000.0,77700000.0,0,16575.34,0.0,0
2025-12-09,ATM-011,Office Building,Jakarta Pusat,800000000,77700000.0,722300000.0,86600000.0,86600000.0,713400000.0,0,54184.93,178000.0,0
2025-12-10,ATM-011,Office Building,Jakarta Pusat,800000000,713400000.0,0.0,65200000.0,65200000.0,648200000.0,0,93260.27,0.0,0
2025-12-11,ATM-011,Office Building,Jakarta Pusat,800000000,648200000.0,0.0,35000000.0,35000000.0,613200000.0,0,86397.26,0.0,0
2025-12-12,ATM-011,Office Building,Jakarta Pusat,800000000,613200000.0,0.0,45700000.0,45700000.0,567500000.0,0,80869.86,0.0,0
2025-12-13,ATM-011,Office Building,Jakarta Pusat,800000000,567500000.0,0.0,21400000.0,21400000.0,546100000.0,0,76273.97,0.0,0
2025-12-14,ATM-011,Office Building,Jakarta Pusat,800000000,546100000.0,0.0,11400000.0,11400000.0,534700000.0,0,74027.4,0.0,0
2025-12-15,ATM-011,Office Building,Jakarta Pusat,800000000,534700000.0,0.0,88400000.0,88400000.0,446300000.0,0,67191.78,0.0,0
2025-12-16,ATM-011,Office Building,Jakarta Pusat,800000000,446300000.0,0.0,45900000.0,45900000.0,400400000.0,0,57993.15,0.0,0
2025-12-17,ATM-011,Office Building,Jakarta Pusat,800000000,400400000.0,0.0,43900000.0,43900000.0,356500000.0,0,51842.47,0.0,0
2025-12-18,ATM-011,Office Building,Jakarta Pusat,800000000,356500000.0,0.0,83100000.0,83100000.0,273400000.0,0,43143.84,0.0,0
2025-12-19,ATM-011,Office Building,Jakarta Pusat,800000000,273400000.0,0.0,51400000.0,51400000.0,222000000.0,0,33931.51,0.0,0
2025-12-20,ATM-011,Office Building,Jakarta Pusat,800000000,222000000.0,0.0,13900000.0,13900000.0,208100000.0,0,29458.9,0.0,0
2025-12-21,ATM-011,Office Building,Jakarta Pusat,800000000,208100000.0,0.0,17200000.0,17200000.0,190900000.0,0,27328.77,0.0,0
2025-12-22,ATM-011,Office Building,Jakarta Pusat,800000000,190900000.0,0.0,93800000.0,93800000.0,97100000.0,0,19726.03,0.0,0
2025-12-23,ATM-011,Office Building,Jakarta Pusat,800000000,97100000.0,702900000.0,85500000.0,85500000.0,714500000.0,0,55589.04,178000.0,0
2025-12-24,ATM-011,Office Building,Jakarta Pusat,800000000,714500000.0,0.0,54700000.0,54700000.0,659800000.0,0,94130.14,0.0,0
2025-12-25,ATM-011,Office Building,Jakarta Pusat,800000000,659800000.0,0.0,73800000.0,73800000.0,586000000.0,0,85328.77,0.0,0
2025-12-26,ATM-011,Office Building,Jakarta Pusat,800000000,586000000.0,0.0,45100000.0,45100000.0,540900000.0,0,77184.93,0.0,0
2025-12-27,ATM-011,Office Building,Jakarta Pusat,800000000,540900000.0,0.0,14000000.0,14000000.0,526900000.0,0,73136.99,0.0,0
2025-12-28,ATM-011,Office Building,Jakarta Pusat,800000000,526900000.0,0.0,12900000.0,12900000.0,514000000.0,0,71294.52,0.0,0
2025-12-29,ATM-011,Office Building,Jakarta Pusat,800000000,514000000.0,0.0,78600000.0,78600000.0,435400000.0,0,65027.4,0.0,0
2025-12-30,ATM-011,Office Building,Jakarta Pusat,800000000,435400000.0,0.0,78200000.0,78200000.0,357200000.0,0,54287.67,0.0,0
2025-12-31,ATM-011,Office Building,Jakarta Pusat,800000000,357200000.0,0.0,54800000.0,54800000.0,302400000.0,0,45178.08,0.0,0
2026-01-01,ATM-011,Office Building,Jakarta Pusat,800000000,302400000.0,0.0,67200000.0,67200000.0,235200000.0,0,36821.92,0.0,0
2026-01-02,ATM-011,Office Building,Jakarta Pusat,800000000,235200000.0,0.0,77200000.0,77200000.0,158000000.0,0,26931.51,0.0,0
2026-01-03,ATM-011,Office Building,Jakarta Pusat,800000000,158000000.0,642000000.0,21800000.0,21800000.0,778200000.0,0,64123.29,178000.0,0
2026-01-04,ATM-011,Office Building,Jakarta Pusat,800000000,778200000.0,0.0,17800000.0,17800000.0,760400000.0,0,105383.56,0.0,0
2026-01-05,ATM-011,Office Building,Jakarta Pusat,800000000,760400000.0,0.0,78300000.0,78300000.0,682100000.0,0,98801.37,0.0,0
2026-01-06,ATM-011,Office Building,Jakarta Pusat,800000000,682100000.0,0.0,52700000.0,52700000.0,629400000.0,0,89828.77,0.0,0
2026-01-07,ATM-011,Office Building,Jakarta Pusat,800000000,629400000.0,0.0,47800000.0,47800000.0,581600000.0,0,82945.21,0.0,0
2026-01-08,ATM-011,Office Building,Jakarta Pusat,800000000,581600000.0,0.0,65000000.0,65000000.0,516600000.0,0,75219.18,0.0,0
2026-01-09,ATM-011,Office Building,Jakarta Pusat,800000000,516600000.0,0.0,62400000.0,62400000.0,454200000.0,0,66493.15,0.0,0
2026-01-10,ATM-011,Office Building,Jakarta Pusat,800000000,454200000.0,0.0,14700000.0,14700000.0,439500000.0,0,61212.33,0.0,0
2026-01-11,ATM-011,Office Building,Jakarta Pusat,800000000,439500000.0,0.0,21300000.0,21300000.0,418200000.0,0,58746.58,0.0,0
2026-01-12,ATM-011,Office Building,Jakarta Pusat,800000000,418200000.0,0.0,67800000.0,67800000.0,350400000.0,0,52643.84,0.0,0
2026-01-13,ATM-011,Office Building,Jakarta Pusat,800000000,350400000.0,0.0,35900000.0,35900000.0,314500000.0,0,45541.1,0.0,0
2026-01-14,ATM-011,Office Building,Jakarta Pusat,800000000,314500000.0,0.0,64200000.0,64200000.0,250300000.0,0,38684.93,0.0,0
2026-01-15,ATM-011,Office Building,Jakarta Pusat,800000000,250300000.0,0.0,63800000.0,63800000.0,186500000.0,0,29917.81,0.0,0
2026-01-16,ATM-011,Office Building,Jakarta Pusat,800000000,186500000.0,0.0,60300000.0,60300000.0,126200000.0,0,21417.81,0.0,0
2026-01-17,ATM-011,Office Building,Jakarta Pusat,800000000,126200000.0,673800000.0,15400000.0,15400000.0,784600000.0,0,62383.56,178000.0,0
2026-01-18,ATM-011,Office Building,Jakarta Pusat,800000000,784600000.0,0.0,13700000.0,13700000.0,770900000.0,0,106541.1,0.0,0
2026-01-19,ATM-011,Office Building,Jakarta Pusat,800000000,770900000.0,0.0,54600000.0,54600000.0,716300000.0,0,101863.01,0.0,0
2026-01-20,ATM-011,Office Building,Jakarta Pusat,800000000,716300000.0,0.0,66900000.0,66900000.0,649400000.0,0,93541.1,0.0,0
2026-01-21,ATM-011,Office Building,Jakarta Pusat,800000000,649400000.0,0.0,47100000.0,47100000.0,602300000.0,0,85732.88,0.0,0
2026-01-22,ATM-011,Office Building,Jakarta Pusat,800000000,602300000.0,0.0,48000000.0,48000000.0,554300000.0,0,79219.18,0.0,0
2026-01-23,ATM-011,Office Building,Jakarta Pusat,800000000,554300000.0,0.0,43200000.0,43200000.0,511100000.0,0,72972.6,0.0,0
2026-01-24,ATM-011,Office Building,Jakarta Pusat,800000000,511100000.0,0.0,11400000.0,11400000.0,499700000.0,0,69232.88,0.0,0
2026-01-25,ATM-011,Office Building,Jakarta Pusat,800000000,499700000.0,0.0,13600000.0,13600000.0,486100000.0,0,67520.55,0.0,0
2026-01-26,ATM-011,Office Building,Jakarta Pusat,800000000,486100000.0,0.0,56000000.0,56000000.0,430100000.0,0,62753.42,0.0,0
2026-01-27,ATM-011,Office Building,Jakarta Pusat,800000000,430100000.0,0.0,53300000.0,53300000.0,376800000.0,0,55267.12,0.0,0
2026-01-28,ATM-011,Office Building,Jakarta Pusat,800000000,376800000.0,0.0,48800000.0,48800000.0,328000000.0,0,48273.97,0.0,0
2026-01-29,ATM-011,Office Building,Jakarta Pusat,800000000,328000000.0,0.0,102300000.0,102300000.0,225700000.0,0,37924.66,0.0,0
2026-01-30,ATM-011,Office Building,Jakarta Pusat,800000000,225700000.0,0.0,71700000.0,71700000.0,154000000.0,0,26006.85,0.0,0
2026-01-31,ATM-011,Office Building,Jakarta Pusat,800000000,154000000.0,646000000.0,16400000.0,16400000.0,783600000.0,0,64219.18,178000.0,0
2026-02-01,ATM-011,Office Building,Jakarta Pusat,800000000,783600000.0,0.0,16000000.0,16000000.0,767600000.0,0,106246.58,0.0,0
2026-02-02,ATM-011,Office Building,Jakarta Pusat,800000000,767600000.0,0.0,64500000.0,64500000.0,703100000.0,0,100732.88,0.0,0
2026-02-03,ATM-011,Office Building,Jakarta Pusat,800000000,703100000.0,0.0,48400000.0,48400000.0,654700000.0,0,93000.0,0.0,0
2026-02-04,ATM-011,Office Building,Jakarta Pusat,800000000,654700000.0,0.0,67100000.0,67100000.0,587600000.0,0,85089.04,0.0,0
2026-02-05,ATM-011,Office Building,Jakarta Pusat,800000000,587600000.0,0.0,58400000.0,58400000.0,529200000.0,0,76493.15,0.0,0
2026-02-06,ATM-011,Office Building,Jakarta Pusat,800000000,529200000.0,0.0,59400000.0,59400000.0,469800000.0,0,68424.66,0.0,0
2026-02-07,ATM-011,Office Building,Jakarta Pusat,800000000,469800000.0,0.0,17400000.0,17400000.0,452400000.0,0,63164.38,0.0,0
2026-02-08,ATM-011,Office Building,Jakarta Pusat,800000000,452400000.0,0.0,8700000.0,8700000.0,443700000.0,0,61376.71,0.0,0
2026-02-09,ATM-011,Office Building,Jakarta Pusat,800000000,443700000.0,0.0,98800000.0,98800000.0,344900000.0,0,54013.7,0.0,0
2026-02-10,ATM-011,Office Building,Jakarta Pusat,800000000,344900000.0,0.0,51500000.0,51500000.0,293400000.0,0,43719.18,0.0,0
2026-02-11,ATM-011,Office Building,Jakarta Pusat,800000000,293400000.0,0.0,63000000.0,63000000.0,230400000.0,0,35876.71,0.0,0
2026-02-12,ATM-011,Office Building,Jakarta Pusat,800000000,230400000.0,0.0,74400000.0,74400000.0,156000000.0,0,26465.75,0.0,0
2026-02-13,ATM-011,Office Building,Jakarta Pusat,800000000,156000000.0,644000000.0,73300000.0,73300000.0,726700000.0,0,60458.9,178000.0,0
2026-02-14,ATM-011,Office Building,Jakarta Pusat,800000000,726700000.0,0.0,20100000.0,20100000.0,706600000.0,0,98171.23,0.0,0
2026-02-15,ATM-011,Office Building,Jakarta Pusat,800000000,706600000.0,0.0,12600000.0,12600000.0,694000000.0,0,95931.51,0.0,0
2026-02-16,ATM-011,Office Building,Jakarta Pusat,800000000,694000000.0,0.0,61400000.0,61400000.0,632600000.0,0,90863.01,0.0,0
2026-02-17,ATM-011,Office Building,Jakarta Pusat,800000000,632600000.0,0.0,54300000.0,54300000.0,578300000.0,0,82938.36,0.0,0
2026-02-18,ATM-011,Office Building,Jakarta Pusat,800000000,578300000.0,0.0,59900000.0,59900000.0,518400000.0,0,75116.44,0.0,0
2026-02-19,ATM-011,Office Building,Jakarta Pusat,800000000,518400000.0,0.0,78200000.0,78200000.0,440200000.0,0,65657.53,0.0,0
2026-02-20,ATM-011,Office Building,Jakarta Pusat,800000000,440200000.0,0.0,37700000.0,37700000.0,402500000.0,0,57719.18,0.0,0
2026-02-21,ATM-011,Office Building,Jakarta Pusat,800000000,402500000.0,0.0,11400000.0,11400000.0,391100000.0,0,54356.16,0.0,0
2026-02-22,ATM-011,Office Building,Jakarta Pusat,800000000,391100000.0,0.0,11700000.0,11700000.0,379400000.0,0,52773.97,0.0,0
2026-02-23,ATM-011,Office Building,Jakarta Pusat,800000000,379400000.0,0.0,65600000.0,65600000.0,313800000.0,0,47479.45,0.0,0
2026-02-24,ATM-011,Office Building,Jakarta Pusat,800000000,313800000.0,0.0,71300000.0,71300000.0,242500000.0,0,38102.74,0.0,0
2026-02-25,ATM-011,Office Building,Jakarta Pusat,800000000,242500000.0,0.0,60200000.0,60200000.0,182300000.0,0,29095.89,0.0,0
2026-02-26,ATM-011,Office Building,Jakarta Pusat,800000000,182300000.0,0.0,85200000.0,85200000.0,97100000.0,0,19136.99,0.0,0
2026-02-27,ATM-011,Office Building,Jakarta Pusat,800000000,97100000.0,702900000.0,39800000.0,39800000.0,760200000.0,0,58719.18,178000.0,0
2026-02-28,ATM-011,Office Building,Jakarta Pusat,800000000,760200000.0,0.0,18400000.0,18400000.0,741800000.0,0,102876.71,0.0,0
2026-03-01,ATM-011,Office Building,Jakarta Pusat,800000000,741800000.0,0.0,21000000.0,21000000.0,720800000.0,0,100178.08,0.0,0
2026-03-02,ATM-011,Office Building,Jakarta Pusat,800000000,720800000.0,0.0,38100000.0,38100000.0,682700000.0,0,96130.14,0.0,0
2026-03-03,ATM-011,Office Building,Jakarta Pusat,800000000,682700000.0,0.0,37300000.0,37300000.0,645400000.0,0,90965.75,0.0,0
2026-03-04,ATM-011,Office Building,Jakarta Pusat,800000000,645400000.0,0.0,85600000.0,85600000.0,559800000.0,0,82547.95,0.0,0
2026-03-05,ATM-011,Office Building,Jakarta Pusat,800000000,559800000.0,0.0,39600000.0,39600000.0,520200000.0,0,73972.6,0.0,0
2026-03-06,ATM-011,Office Building,Jakarta Pusat,800000000,520200000.0,0.0,65200000.0,65200000.0,455000000.0,0,66794.52,0.0,0
2026-03-07,ATM-011,Office Building,Jakarta Pusat,800000000,455000000.0,0.0,10900000.0,10900000.0,444100000.0,0,61582.19,0.0,0
2026-03-08,ATM-011,Office Building,Jakarta Pusat,800000000,444100000.0,0.0,19100000.0,19100000.0,425000000.0,0,59527.4,0.0,0
2026-03-09,ATM-011,Office Building,Jakarta Pusat,800000000,425000000.0,0.0,49900000.0,49900000.0,375100000.0,0,54801.37,0.0,0
2026-03-10,ATM-011,Office Building,Jakarta Pusat,800000000,375100000.0,0.0,57000000.0,57000000.0,318100000.0,0,47479.45,0.0,0
2026-03-11,ATM-011,Office Building,Jakarta Pusat,800000000,318100000.0,0.0,52900000.0,52900000.0,265200000.0,0,39952.05,0.0,0
2026-03-12,ATM-011,Office Building,Jakarta Pusat,800000000,265200000.0,0.0,44100000.0,44100000.0,221100000.0,0,33308.22,0.0,0
2026-03-13,ATM-011,Office Building,Jakarta Pusat,800000000,221100000.0,0.0,77200000.0,77200000.0,143900000.0,0,25000.0,0.0,0
2026-03-14,ATM-011,Office Building,Jakarta Pusat,800000000,143900000.0,656100000.0,17600000.0,17600000.0,782400000.0,0,63445.21,178000.0,0
2026-03-15,ATM-011,Office Building,Jakarta Pusat,800000000,782400000.0,0.0,14000000.0,14000000.0,768400000.0,0,106219.18,0.0,0
2026-03-16,ATM-011,Office Building,Jakarta Pusat,800000000,768400000.0,0.0,73900000.0,73900000.0,694500000.0,0,100198.63,0.0,0
2026-03-17,ATM-011,Office Building,Jakarta Pusat,800000000,694500000.0,0.0,65200000.0,65200000.0,629300000.0,0,90671.23,0.0,0
2026-03-18,ATM-011,Office Building,Jakarta Pusat,800000000,629300000.0,0.0,73500000.0,73500000.0,555800000.0,0,81171.23,0.0,0
2026-03-19,ATM-011,Office Building,Jakarta Pusat,800000000,555800000.0,0.0,73600000.0,73600000.0,482200000.0,0,71095.89,0.0,0
2026-03-20,ATM-011,Office Building,Jakarta Pusat,800000000,482200000.0,0.0,69900000.0,69900000.0,412300000.0,0,61267.12,0.0,0
2026-03-21,ATM-011,Office Building,Jakarta Pusat,800000000,412300000.0,0.0,12300000.0,12300000.0,400000000.0,0,55636.99,0.0,0
2026-03-22,ATM-011,Office Building,Jakarta Pusat,800000000,400000000.0,0.0,17300000.0,17300000.0,382700000.0,0,53609.59,0.0,0
2026-03-23,ATM-011,Office Building,Jakarta Pusat,800000000,382700000.0,0.0,58800000.0,58800000.0,323900000.0,0,48397.26,0.0,0
2026-03-24,ATM-011,Office Building,Jakarta Pusat,800000000,323900000.0,0.0,48800000.0,48800000.0,275100000.0,0,41027.4,0.0,0
2026-03-25,ATM-011,Office Building,Jakarta Pusat,800000000,275100000.0,0.0,45100000.0,45100000.0,230000000.0,0,34595.89,0.0,0
2026-03-26,ATM-011,Office Building,Jakarta Pusat,800000000,230000000.0,0.0,77300000.0,77300000.0,152700000.0,0,26212.33,0.0,0
2026-03-27,ATM-011,Office Building,Jakarta Pusat,800000000,152700000.0,647300000.0,51000000.0,51000000.0,749000000.0,0,61760.27,178000.0,0
2026-03-28,ATM-011,Office Building,Jakarta Pusat,800000000,749000000.0,0.0,22700000.0,22700000.0,726300000.0,0,101047.95,0.0,0
2026-03-29,ATM-011,Office Building,Jakarta Pusat,800000000,726300000.0,0.0,11900000.0,11900000.0,714400000.0,0,98678.08,0.0,0
2026-03-30,ATM-011,Office Building,Jakarta Pusat,800000000,714400000.0,0.0,56400000.0,56400000.0,658000000.0,0,94000.0,0.0,0
2026-03-31,ATM-011,Office Building,Jakarta Pusat,800000000,658000000.0,0.0,41400000.0,41400000.0,616600000.0,0,87301.37,0.0,0
2026-04-01,ATM-011,Office Building,Jakarta Pusat,800000000,616600000.0,0.0,56600000.0,56600000.0,560000000.0,0,80589.04,0.0,0
2026-04-02,ATM-011,Office Building,Jakarta Pusat,800000000,560000000.0,0.0,65200000.0,65200000.0,494800000.0,0,72246.58,0.0,0
2026-04-03,ATM-011,Office Building,Jakarta Pusat,800000000,494800000.0,0.0,52700000.0,52700000.0,442100000.0,0,64171.23,0.0,0
2026-04-04,ATM-011,Office Building,Jakarta Pusat,800000000,442100000.0,0.0,13200000.0,13200000.0,428900000.0,0,59657.53,0.0,0
2026-04-05,ATM-011,Office Building,Jakarta Pusat,800000000,428900000.0,0.0,12200000.0,12200000.0,416700000.0,0,57917.81,0.0,0
2026-04-06,ATM-011,Office Building,Jakarta Pusat,800000000,416700000.0,0.0,57500000.0,57500000.0,359200000.0,0,53143.84,0.0,0
2026-04-07,ATM-011,Office Building,Jakarta Pusat,800000000,359200000.0,0.0,96000000.0,96000000.0,263200000.0,0,42630.14,0.0,0
2026-04-08,ATM-011,Office Building,Jakarta Pusat,800000000,263200000.0,0.0,67800000.0,67800000.0,195400000.0,0,31410.96,0.0,0
2026-04-09,ATM-011,Office Building,Jakarta Pusat,800000000,195400000.0,0.0,86700000.0,86700000.0,108700000.0,0,20828.77,0.0,0
2026-04-10,ATM-011,Office Building,Jakarta Pusat,800000000,108700000.0,691300000.0,69200000.0,69200000.0,730800000.0,0,57500.0,178000.0,0
2026-04-11,ATM-011,Office Building,Jakarta Pusat,800000000,730800000.0,0.0,10800000.0,10800000.0,720000000.0,0,99369.86,0.0,0
2026-04-12,ATM-011,Office Building,Jakarta Pusat,800000000,720000000.0,0.0,17100000.0,17100000.0,702900000.0,0,97458.9,0.0,0
2026-04-13,ATM-011,Office Building,Jakarta Pusat,800000000,702900000.0,0.0,56200000.0,56200000.0,646700000.0,0,92438.36,0.0,0
2026-04-14,ATM-011,Office Building,Jakarta Pusat,800000000,646700000.0,0.0,39900000.0,39900000.0,606800000.0,0,85856.16,0.0,0
2026-04-15,ATM-011,Office Building,Jakarta Pusat,800000000,606800000.0,0.0,43100000.0,43100000.0,563700000.0,0,80171.23,0.0,0
2026-04-16,ATM-011,Office Building,Jakarta Pusat,800000000,563700000.0,0.0,41500000.0,41500000.0,522200000.0,0,74376.71,0.0,0
2026-04-17,ATM-011,Office Building,Jakarta Pusat,800000000,522200000.0,0.0,58100000.0,58100000.0,464100000.0,0,67554.79,0.0,0
2026-04-18,ATM-011,Office Building,Jakarta Pusat,800000000,464100000.0,0.0,15400000.0,15400000.0,448700000.0,0,62520.55,0.0,0
2026-04-19,ATM-011,Office Building,Jakarta Pusat,800000000,448700000.0,0.0,11500000.0,11500000.0,437200000.0,0,60678.08,0.0,0
2026-04-20,ATM-011,Office Building,Jakarta Pusat,800000000,437200000.0,0.0,52800000.0,52800000.0,384400000.0,0,56273.97,0.0,0
2026-04-21,ATM-011,Office Building,Jakarta Pusat,800000000,384400000.0,0.0,95900000.0,95900000.0,288500000.0,0,46089.04,0.0,0
2026-04-22,ATM-011,Office Building,Jakarta Pusat,800000000,288500000.0,0.0,70500000.0,70500000.0,218000000.0,0,34691.78,0.0,0
2026-04-23,ATM-011,Office Building,Jakarta Pusat,800000000,218000000.0,0.0,64300000.0,64300000.0,153700000.0,0,25458.9,0.0,0
2026-04-24,ATM-011,Office Building,Jakarta Pusat,800000000,153700000.0,646300000.0,72000000.0,72000000.0,728000000.0,0,60390.41,178000.0,0
2026-04-25,ATM-011,Office Building,Jakarta Pusat,800000000,728000000.0,0.0,14700000.0,14700000.0,713300000.0,0,98719.18,0.0,0
2026-04-26,ATM-011,Office Building,Jakarta Pusat,800000000,713300000.0,0.0,12900000.0,12900000.0,700400000.0,0,96828.77,0.0,0
2026-04-27,ATM-011,Office Building,Jakarta Pusat,800000000,700400000.0,0.0,92500000.0,92500000.0,607900000.0,0,89609.59,0.0,0
2026-04-28,ATM-011,Office Building,Jakarta Pusat,800000000,607900000.0,0.0,69100000.0,69100000.0,538800000.0,0,78541.1,0.0,0
2026-04-29,ATM-011,Office Building,Jakarta Pusat,800000000,538800000.0,0.0,70500000.0,70500000.0,468300000.0,0,68979.45,0.0,0
2026-04-30,ATM-011,Office Building,Jakarta Pusat,800000000,468300000.0,0.0,76800000.0,76800000.0,391500000.0,0,58890.41,0.0,0
2026-05-01,ATM-011,Office Building,Jakarta Pusat,800000000,391500000.0,0.0,62500000.0,62500000.0,329000000.0,0,49349.32,0.0,0
2026-05-02,ATM-011,Office Building,Jakarta Pusat,800000000,329000000.0,0.0,16200000.0,16200000.0,312800000.0,0,43958.9,0.0,0
2026-05-03,ATM-011,Office Building,Jakarta Pusat,800000000,312800000.0,0.0,18100000.0,18100000.0,294700000.0,0,41609.59,0.0,0
2026-05-04,ATM-011,Office Building,Jakarta Pusat,800000000,294700000.0,0.0,68300000.0,68300000.0,226400000.0,0,35691.78,0.0,0
2026-05-05,ATM-011,Office Building,Jakarta Pusat,800000000,226400000.0,0.0,51700000.0,51700000.0,174700000.0,0,27472.6,0.0,0
2026-05-06,ATM-011,Office Building,Jakarta Pusat,800000000,174700000.0,0.0,58400000.0,58400000.0,116300000.0,0,19931.51,0.0,0
2026-05-07,ATM-011,Office Building,Jakarta Pusat,800000000,116300000.0,683700000.0,87600000.0,87600000.0,712400000.0,0,56760.27,178000.0,0
2026-05-08,ATM-011,Office Building,Jakarta Pusat,800000000,712400000.0,0.0,55600000.0,55600000.0,656800000.0,0,93780.82,0.0,0
2026-05-09,ATM-011,Office Building,Jakarta Pusat,800000000,656800000.0,0.0,13800000.0,13800000.0,643000000.0,0,89027.4,0.0,0
2026-05-10,ATM-011,Office Building,Jakarta Pusat,800000000,643000000.0,0.0,16500000.0,16500000.0,626500000.0,0,86952.05,0.0,0
2026-05-11,ATM-011,Office Building,Jakarta Pusat,800000000,626500000.0,0.0,48100000.0,48100000.0,578400000.0,0,82527.4,0.0,0
2026-05-12,ATM-011,Office Building,Jakarta Pusat,800000000,578400000.0,0.0,48700000.0,48700000.0,529700000.0,0,75897.26,0.0,0
2026-05-13,ATM-011,Office Building,Jakarta Pusat,800000000,529700000.0,0.0,45600000.0,45600000.0,484100000.0,0,69438.36,0.0,0
2026-05-14,ATM-011,Office Building,Jakarta Pusat,800000000,484100000.0,0.0,63800000.0,63800000.0,420300000.0,0,61945.21,0.0,0
2026-05-15,ATM-011,Office Building,Jakarta Pusat,800000000,420300000.0,0.0,46900000.0,46900000.0,373400000.0,0,54363.01,0.0,0
2026-05-16,ATM-011,Office Building,Jakarta Pusat,800000000,373400000.0,0.0,15300000.0,15300000.0,358100000.0,0,50102.74,0.0,0
2026-05-17,ATM-011,Office Building,Jakarta Pusat,800000000,358100000.0,0.0,11500000.0,11500000.0,346600000.0,0,48267.12,0.0,0
2026-05-18,ATM-011,Office Building,Jakarta Pusat,800000000,346600000.0,0.0,40100000.0,40100000.0,306500000.0,0,44732.88,0.0,0
2026-05-19,ATM-011,Office Building,Jakarta Pusat,800000000,306500000.0,0.0,83200000.0,83200000.0,223300000.0,0,36287.67,0.0,0
2025-11-01,ATM-012,Shopping Mall,Jakarta Barat,800000000,719274000.0,0.0,80300000.0,80300000.0,638974000.0,0,93030.68,0.0,0
2025-11-02,ATM-012,Shopping Mall,Jakarta Barat,800000000,638974000.0,0.0,106600000.0,106600000.0,532374000.0,0,80229.32,0.0,0
2025-11-03,ATM-012,Shopping Mall,Jakarta Barat,800000000,532374000.0,0.0,45700000.0,45700000.0,486674000.0,0,69797.81,0.0,0
2025-11-04,ATM-012,Shopping Mall,Jakarta Barat,800000000,486674000.0,0.0,44100000.0,44100000.0,442574000.0,0,63647.12,0.0,0
2025-11-05,ATM-012,Shopping Mall,Jakarta Barat,800000000,442574000.0,0.0,59200000.0,59200000.0,383374000.0,0,56571.78,0.0,0
2025-11-06,ATM-012,Shopping Mall,Jakarta Barat,800000000,383374000.0,0.0,52800000.0,52800000.0,330574000.0,0,48900.55,0.0,0
2025-11-07,ATM-012,Shopping Mall,Jakarta Barat,800000000,330574000.0,0.0,38500000.0,38500000.0,292074000.0,0,42647.12,0.0,0
2025-11-08,ATM-012,Shopping Mall,Jakarta Barat,800000000,292074000.0,0.0,69600000.0,69600000.0,222474000.0,0,35243.01,0.0,0
2025-11-09,ATM-012,Shopping Mall,Jakarta Barat,800000000,222474000.0,0.0,113300000.0,113300000.0,109174000.0,0,22715.62,0.0,0
2025-11-10,ATM-012,Shopping Mall,Jakarta Barat,800000000,109174000.0,690826000.0,39600000.0,39600000.0,760400000.0,0,59559.86,404000.0,0
2025-11-11,ATM-012,Shopping Mall,Jakarta Barat,800000000,760400000.0,0.0,44600000.0,44600000.0,715800000.0,0,101109.59,0.0,0
2025-11-12,ATM-012,Shopping Mall,Jakarta Barat,800000000,715800000.0,0.0,33400000.0,33400000.0,682400000.0,0,95767.12,0.0,0
2025-11-13,ATM-012,Shopping Mall,Jakarta Barat,800000000,682400000.0,0.0,47300000.0,47300000.0,635100000.0,0,90239.73,0.0,0
2025-11-14,ATM-012,Shopping Mall,Jakarta Barat,800000000,635100000.0,0.0,64000000.0,64000000.0,571100000.0,0,82616.44,0.0,0
2025-11-15,ATM-012,Shopping Mall,Jakarta Barat,800000000,571100000.0,0.0,77200000.0,77200000.0,493900000.0,0,72945.21,0.0,0
2025-11-16,ATM-012,Shopping Mall,Jakarta Barat,800000000,493900000.0,0.0,63600000.0,63600000.0,430300000.0,0,63301.37,0.0,0
2025-11-17,ATM-012,Shopping Mall,Jakarta Barat,800000000,430300000.0,0.0,35900000.0,35900000.0,394400000.0,0,56486.3,0.0,0
2025-11-18,ATM-012,Shopping Mall,Jakarta Barat,800000000,394400000.0,0.0,31700000.0,31700000.0,362700000.0,0,51856.16,0.0,0
2025-11-19,ATM-012,Shopping Mall,Jakarta Barat,800000000,362700000.0,0.0,36200000.0,36200000.0,326500000.0,0,47205.48,0.0,0
2025-11-20,ATM-012,Shopping Mall,Jakarta Barat,800000000,326500000.0,0.0,34900000.0,34900000.0,291600000.0,0,42335.62,0.0,0
2025-11-21,ATM-012,Shopping Mall,Jakarta Barat,800000000,291600000.0,0.0,47700000.0,47700000.0,243900000.0,0,36678.08,0.0,0
